Microsoft (R) COFF/PE Dumper Version 9.00.30729.01
Copyright (C) Microsoft Corporation.  All rights reserved.
       1438  595 00050450 ZwAllocateUserPhysicalPages = NtAllocateUserPhysicalPages
       1439  596 00050460 ZwAllocateUuids = ZwAllocateUuids
       1440  597 0004FED0 ZwAllocateVirtualMemory = ZwAllocateVirtualMemory
       1441  598 00050470 ZwAlpcAcceptConnectPort = ZwAlpcAcceptConnectPort
       1442  599 00050480 ZwAlpcCancelMessage = NtAlpcCancelMessage
       1443  59A 00050490 ZwAlpcConnectPort = ZwAlpcConnectPort
       1444  59B 000504A0 ZwAlpcCreatePort = ZwAlpcCreatePort
       1445  59C 000504B0 ZwAlpcCreatePortSection = NtAlpcCreatePortSection
       1446  59D 000504C0 ZwAlpcCreateResourceReserve = ZwAlpcCreateResourceReserve
       1447  59E 000504D0 ZwAlpcCreateSectionView = ZwAlpcCreateSectionView
       1448  59F 000504E0 ZwAlpcCreateSecurityContext = ZwAlpcCreateSecurityContext
       1449  5A0 000504F0 ZwAlpcDeletePortSection = NtAlpcDeletePortSection
       1450  5A1 00050500 ZwAlpcDeleteResourceReserve = NtAlpcDeleteResourceReserve
       1451  5A2 00050510 ZwAlpcDeleteSectionView = NtAlpcDeleteSectionView
       1452  5A3 00050520 ZwAlpcDeleteSecurityContext = NtAlpcDeleteSecurityContext
       1453  5A4 00050530 ZwAlpcDisconnectPort = ZwAlpcDisconnectPort
       1454  5A5 00050540 ZwAlpcImpersonateClientOfPort = NtAlpcImpersonateClientOfPort
       1455  5A6 00050550 ZwAlpcOpenSenderProcess = NtAlpcOpenSenderProcess
       1456  5A7 00050560 ZwAlpcOpenSenderThread = NtAlpcOpenSenderThread
       1457  5A8 00050570 ZwAlpcQueryInformation = NtAlpcQueryInformation
       1458  5A9 00050580 ZwAlpcQueryInformationMessage = ZwAlpcQueryInformationMessage
       1459  5AA 00050590 ZwAlpcRevokeSecurityContext = NtAlpcRevokeSecurityContext
       1460  5AB 000505A0 ZwAlpcSendWaitReceivePort = ZwAlpcSendWaitReceivePort
       1461  5AC 000505B0 ZwAlpcSetInformation = NtAlpcSetInformation
       1462  5AD 00050210 ZwApphelpCacheControl = ZwApphelpCacheControl
       1463  5AE 000505C0 ZwAreMappedFilesTheSame = ZwAreMappedFilesTheSame
       1464  5AF 000505D0 ZwAssignProcessToJobObject = NtAssignProcessToJobObject
       1465  5B0 0004FDA0 ZwCallbackReturn = NtCallbackReturn
       1466  5B1 00050320 ZwCancelIoFile = NtCancelIoFile
       1467  5B2 000505E0 ZwCancelIoFileEx = ZwCancelIoFileEx
       1468  5B3 000505F0 ZwCancelSynchronousIoFile = ZwCancelSynchronousIoFile
       1469  5B4 00050360 ZwCancelTimer = ZwCancelTimer
       1470  5B5 00050130 ZwClearEvent = NtClearEvent
       1471  5B6 0004FE40 ZwClose = ZwClose
       1472  5B7 00050100 ZwCloseObjectAuditAlarm = ZwCloseObjectAuditAlarm
       1473  5B8 00050600 ZwCommitComplete = NtCommitComplete
       1474  5B9 00050610 ZwCommitEnlistment = ZwCommitEnlistment
       1475  5BA 00050620 ZwCommitTransaction = NtCommitTransaction
       1476  5BB 00050630 ZwCompactKeys = NtCompactKeys
       1477  5BC 00050640 ZwCompareTokens = NtCompareTokens
       1478  5BD 00050650 ZwCompleteConnectPort = ZwCompleteConnectPort
       1479  5BE 00050660 ZwCompressKey = NtCompressKey
       1480  5BF 00050670 ZwConnectPort = ZwConnectPort
       1481  5C0 00050180 ZwContinue = ZwContinue
       1482  5C1 00050680 ZwCreateDebugObject = NtCreateDebugObject
       1483  5C2 00050690 ZwCreateDirectoryObject = ZwCreateDirectoryObject
       1484  5C3 000506A0 ZwCreateEnlistment = ZwCreateEnlistment
       1485  5C4 000501D0 ZwCreateEvent = NtCreateEvent
       1486  5C5 000506B0 ZwCreateEventPair = ZwCreateEventPair
       1487  5C6 000502A0 ZwCreateFile = ZwCreateFile
       1488  5C7 000506C0 ZwCreateIoCompletion = NtCreateIoCompletion
       1489  5C8 000506D0 ZwCreateJobObject = ZwCreateJobObject
       1490  5C9 000506E0 ZwCreateJobSet = ZwCreateJobSet
       1491  5CA 0004FF20 ZwCreateKey = NtCreateKey
       1492  5CB 000506F0 ZwCreateKeyTransacted = NtCreateKeyTransacted
       1493  5CC 00050700 ZwCreateKeyedEvent = ZwCreateKeyedEvent
       1494  5CD 00050710 ZwCreateMailslotFile = NtCreateMailslotFile
       1495  5CE 00050720 ZwCreateMutant = ZwCreateMutant
       1496  5CF 00050730 ZwCreateNamedPipeFile = NtCreateNamedPipeFile
       1497  5D0 00050740 ZwCreatePagingFile = ZwCreatePagingFile
       1498  5D1 00050750 ZwCreatePort = ZwCreatePort
       1499  5D2 00050760 ZwCreatePrivateNamespace = ZwCreatePrivateNamespace
       1500  5D3 00050770 ZwCreateProcess = ZwCreateProcess
       1501  5D4 00050220 ZwCreateProcessEx = ZwCreateProcessEx
       1502  5D5 00050780 ZwCreateProfile = NtCreateProfile
       1503  5D6 00050790 ZwCreateProfileEx = NtCreateProfileEx
       1504  5D7 000507A0 ZwCreateResourceManager = NtCreateResourceManager
       1505  5D8 000501F0 ZwCreateSection = NtCreateSection
       1506  5D9 000507B0 ZwCreateSemaphore = NtCreateSemaphore
       1507  5DA 000507C0 ZwCreateSymbolicLinkObject = NtCreateSymbolicLinkObject
       1508  5DB 00050230 ZwCreateThread = ZwCreateThread
       1509  5DC 000507D0 ZwCreateThreadEx = NtCreateThreadEx
       1510  5DD 000507E0 ZwCreateTimer = NtCreateTimer
       1511  5DE 000507F0 ZwCreateToken = ZwCreateToken
       1512  5DF 00050800 ZwCreateTransaction = ZwCreateTransaction
       1513  5E0 00050810 ZwCreateTransactionManager = ZwCreateTransactionManager
       1514  5E1 00050820 ZwCreateUserProcess = ZwCreateUserProcess
       1515  5E2 00050830 ZwCreateWaitablePort = NtCreateWaitablePort
       1516  5E3 00050840 ZwCreateWorkerFactory = ZwCreateWorkerFactory
       1517  5E4 00050850 ZwDebugActiveProcess = ZwDebugActiveProcess
       1518  5E5 00050860 ZwDebugContinue = NtDebugContinue
       1519  5E6 00050090 ZwDelayExecution = NtDelayExecution
       1520  5E7 00050870 ZwDeleteAtom = NtDeleteAtom
       1521  5E8 00050880 ZwDeleteBootEntry = ZwDeleteBootEntry
       1522  5E9 00050890 ZwDeleteDriverEntry = ZwDeleteDriverEntry
       1523  5EA 000508A0 ZwDeleteFile = NtDeleteFile
       1524  5EB 000508B0 ZwDeleteKey = ZwDeleteKey
       1525  5EC 000508C0 ZwDeleteObjectAuditAlarm = ZwDeleteObjectAuditAlarm
       1526  5ED 000508D0 ZwDeletePrivateNamespace = NtDeletePrivateNamespace
       1527  5EE 000508E0 ZwDeleteValueKey = NtDeleteValueKey
       1528  5EF 0004FDC0 ZwDeviceIoControlFile = NtDeviceIoControlFile
       1529  5F0 000508F0 ZwDisableLastKnownGood = NtDisableLastKnownGood
       1530  5F1 00050900 ZwDisplayString = ZwDisplayString
       1531  5F2 00050910 ZwDrawText = NtDrawText
       1532  5F3 00050110 ZwDuplicateObject = ZwDuplicateObject
       1533  5F4 00050170 ZwDuplicateToken = NtDuplicateToken
       1534  5F5 00050920 ZwEnableLastKnownGood = NtEnableLastKnownGood
       1535  5F6 00050930 ZwEnumerateBootEntries = NtEnumerateBootEntries
       1536  5F7 00050940 ZwEnumerateDriverEntries = NtEnumerateDriverEntries
       1537  5F8 00050070 ZwEnumerateKey = ZwEnumerateKey
       1538  5F9 00050950 ZwEnumerateSystemEnvironmentValuesEx = NtEnumerateSystemEnvironmentValuesEx
       1539  5FA 00050960 ZwEnumerateTransactionObject = ZwEnumerateTransactionObject
       1540  5FB 0004FE80 ZwEnumerateValueKey = ZwEnumerateValueKey
       1541  5FC 00050970 ZwExtendSection = ZwExtendSection
       1542  5FD 00050980 ZwFilterToken = NtFilterToken
       1543  5FE 0004FE90 ZwFindAtom = NtFindAtom
       1544  5FF 00050200 ZwFlushBuffersFile = ZwFlushBuffersFile
       1545  600 00050990 ZwFlushInstallUILanguage = ZwFlushInstallUILanguage
       1546  601 000509A0 ZwFlushInstructionCache = ZwFlushInstructionCache
       1547  602 000509B0 ZwFlushKey = ZwFlushKey
       1548  603 000509C0 ZwFlushProcessWriteBuffers = NtFlushProcessWriteBuffers
       1549  604 000509D0 ZwFlushVirtualMemory = NtFlushVirtualMemory
       1550  605 000509E0 ZwFlushWriteBuffer = NtFlushWriteBuffer
       1551  606 000509F0 ZwFreeUserPhysicalPages = ZwFreeUserPhysicalPages
       1552  607 0004FF30 ZwFreeVirtualMemory = ZwFreeVirtualMemory
       1553  608 00050A00 ZwFreezeRegistry = ZwFreezeRegistry
       1554  609 00050A10 ZwFreezeTransactions = NtFreezeTransactions
       1555  60A 000500E0 ZwFsControlFile = ZwFsControlFile
       1556  60B 00050A20 ZwGetContextThread = NtGetContextThread
       1557  60C 00050A30 ZwGetCurrentProcessorNumber = NtGetCurrentProcessorNumber
       1558  60D 00050A40 ZwGetDevicePowerState = NtGetDevicePowerState
       1559  60E 00050A50 ZwGetMUIRegistryInfo = ZwGetMUIRegistryInfo
       1560  60F 00050A60 ZwGetNextProcess = ZwGetNextProcess
       1561  610 00050A70 ZwGetNextThread = NtGetNextThread
       1562  611 00050A80 ZwGetNlsSectionPtr = ZwGetNlsSectionPtr
       1563  612 00050A90 ZwGetNotificationResourceManager = ZwGetNotificationResourceManager
       1564  613 00050AA0 ZwGetPlugPlayEvent = ZwGetPlugPlayEvent
       1565  614 00050AB0 ZwGetWriteWatch = NtGetWriteWatch
       1566  615 00050AC0 ZwImpersonateAnonymousToken = NtImpersonateAnonymousToken
       1567  616 0004FF40 ZwImpersonateClientOfPort = ZwImpersonateClientOfPort
       1568  617 00050AD0 ZwImpersonateThread = ZwImpersonateThread
       1569  618 00050AE0 ZwInitializeNlsFiles = ZwInitializeNlsFiles
       1570  619 00050AF0 ZwInitializeRegistry = NtInitializeRegistry
       1571  61A 00050B00 ZwInitiatePowerAction = ZwInitiatePowerAction
       1572  61B 00050240 ZwIsProcessInJob = NtIsProcessInJob
       1573  61C 00050B10 ZwIsSystemResumeAutomatic = NtIsSystemResumeAutomatic
       1574  61D 00050B20 ZwIsUILanguageComitted = ZwIsUILanguageComitted
       1575  61E 00050B30 ZwListenPort = ZwListenPort
       1576  61F 00050B40 ZwLoadDriver = NtLoadDriver
       1577  620 00050B50 ZwLoadKey = ZwLoadKey
       1578  621 00050B60 ZwLoadKey2 = ZwLoadKey2
       1579  622 00050B70 ZwLoadKeyEx = ZwLoadKeyEx
       1580  623 00050B80 ZwLockFile = ZwLockFile
       1581  624 00050B90 ZwLockProductActivationKeys = ZwLockProductActivationKeys
       1582  625 00050BA0 ZwLockRegistryKey = ZwLockRegistryKey
       1583  626 00050BB0 ZwLockVirtualMemory = ZwLockVirtualMemory
       1584  627 00050BC0 ZwMakePermanentObject = ZwMakePermanentObject
       1585  628 00050BD0 ZwMakeTemporaryObject = ZwMakeTemporaryObject
       1586  629 00050BE0 ZwMapCMFModule = NtMapCMFModule
       1587  62A 00050BF0 ZwMapUserPhysicalPages = ZwMapUserPhysicalPages
       1588  62B 0004FD80 ZwMapUserPhysicalPagesScatter = ZwMapUserPhysicalPagesScatter
       1589  62C 0004FFD0 ZwMapViewOfSection = NtMapViewOfSection
       1590  62D 00050C00 ZwModifyBootEntry = NtModifyBootEntry
       1591  62E 00050C10 ZwModifyDriverEntry = ZwModifyDriverEntry
       1592  62F 00050C20 ZwNotifyChangeDirectoryFile = NtNotifyChangeDirectoryFile
       1593  630 00050C30 ZwNotifyChangeKey = NtNotifyChangeKey
       1594  631 00050C40 ZwNotifyChangeMultipleKeys = NtNotifyChangeMultipleKeys
       1595  632 00050C50 ZwNotifyChangeSession = NtNotifyChangeSession
       1596  633 000502D0 ZwOpenDirectoryObject = NtOpenDirectoryObject
       1597  634 00050C60 ZwOpenEnlistment = NtOpenEnlistment
       1598  635 00050150 ZwOpenEvent = ZwOpenEvent
       1599  636 00050C70 ZwOpenEventPair = NtOpenEventPair
       1600  637 00050080 ZwOpenFile = ZwOpenFile
       1601  638 00050C80 ZwOpenIoCompletion = ZwOpenIoCompletion
       1602  639 00050C90 ZwOpenJobObject = ZwOpenJobObject
       1603  63A 0004FE70 ZwOpenKey = ZwOpenKey
       1604  63B 00050CA0 ZwOpenKeyEx = ZwOpenKeyEx
       1605  63C 00050CB0 ZwOpenKeyTransacted = ZwOpenKeyTransacted
       1606  63D 00050CC0 ZwOpenKeyTransactedEx = NtOpenKeyTransactedEx
       1607  63E 00050CD0 ZwOpenKeyedEvent = NtOpenKeyedEvent
       1608  63F 00050CE0 ZwOpenMutant = ZwOpenMutant
       1609  640 00050CF0 ZwOpenObjectAuditAlarm = NtOpenObjectAuditAlarm
       1610  641 00050D00 ZwOpenPrivateNamespace = ZwOpenPrivateNamespace
       1611  642 0004FFB0 ZwOpenProcess = ZwOpenProcess
       1612  643 00050D10 ZwOpenProcessToken = NtOpenProcessToken
       1613  644 00050050 ZwOpenProcessTokenEx = ZwOpenProcessTokenEx
       1614  645 00050D20 ZwOpenResourceManager = NtOpenResourceManager
       1615  646 000500C0 ZwOpenSection = NtOpenSection
       1616  647 00050D30 ZwOpenSemaphore = ZwOpenSemaphore
       1617  648 00050D40 ZwOpenSession = ZwOpenSession
       1618  649 00050D50 ZwOpenSymbolicLinkObject = NtOpenSymbolicLinkObject
       1619  64A 00050D60 ZwOpenThread = NtOpenThread
       1620  64B 0004FF90 ZwOpenThreadToken = ZwOpenThreadToken
       1621  64C 00050040 ZwOpenThreadTokenEx = ZwOpenThreadTokenEx
       1622  64D 00050D70 ZwOpenTimer = ZwOpenTimer
       1623  64E 00050D80 ZwOpenTransaction = NtOpenTransaction
       1624  64F 00050D90 ZwOpenTransactionManager = NtOpenTransactionManager
       1625  650 00050DA0 ZwPlugPlayControl = NtPlugPlayControl
       1626  651 00050340 ZwPowerInformation = ZwPowerInformation
       1627  652 00050DB0 ZwPrePrepareComplete = ZwPrePrepareComplete
       1628  653 00050DC0 ZwPrePrepareEnlistment = ZwPrePrepareEnlistment
       1629  654 00050DD0 ZwPrepareComplete = ZwPrepareComplete
       1630  655 00050DE0 ZwPrepareEnlistment = NtPrepareEnlistment
       1631  656 00050DF0 ZwPrivilegeCheck = ZwPrivilegeCheck
       1632  657 00050E00 ZwPrivilegeObjectAuditAlarm = NtPrivilegeObjectAuditAlarm
       1633  658 00050E10 ZwPrivilegedServiceAuditAlarm = NtPrivilegedServiceAuditAlarm
       1634  659 00050E20 ZwPropagationComplete = ZwPropagationComplete
       1635  65A 00050E30 ZwPropagationFailed = NtPropagationFailed
       1636  65B 00050250 ZwProtectVirtualMemory = NtProtectVirtualMemory
       1637  65C 00050E40 ZwPulseEvent = ZwPulseEvent
       1638  65D 00050120 ZwQueryAttributesFile = NtQueryAttributesFile
       1639  65E 00050E50 ZwQueryBootEntryOrder = ZwQueryBootEntryOrder
       1640  65F 00050E60 ZwQueryBootOptions = ZwQueryBootOptions
       1641  660 00050E70 ZwQueryDebugFilterState = NtQueryDebugFilterState
       1642  661 0004FEA0 ZwQueryDefaultLocale = NtQueryDefaultLocale
       1643  662 00050190 ZwQueryDefaultUILanguage = NtQueryDefaultUILanguage
       1644  663 000500A0 ZwQueryDirectoryFile = NtQueryDirectoryFile
       1645  664 00050E80 ZwQueryDirectoryObject = ZwQueryDirectoryObject
       1646  665 00050E90 ZwQueryDriverEntryOrder = ZwQueryDriverEntryOrder
       1647  666 00050EA0 ZwQueryEaFile = ZwQueryEaFile
       1648  667 000502B0 ZwQueryEvent = ZwQueryEvent
       1649  668 00050EB0 ZwQueryFullAttributesFile = NtQueryFullAttributesFile
       1650  669 00050EC0 ZwQueryInformationAtom = ZwQueryInformationAtom
       1651  66A 00050ED0 ZwQueryInformationEnlistment = NtQueryInformationEnlistment
       1652  66B 0004FE60 ZwQueryInformationFile = NtQueryInformationFile
       1653  66C 00050EE0 ZwQueryInformationJobObject = ZwQueryInformationJobObject
       1654  66D 00050EF0 ZwQueryInformationPort = NtQueryInformationPort
       1655  66E 0004FEE0 ZwQueryInformationProcess = NtQueryInformationProcess
       1656  66F 00050F00 ZwQueryInformationResourceManager = NtQueryInformationResourceManager
       1657  670 0004FFA0 ZwQueryInformationThread = ZwQueryInformationThread
       1658  671 0004FF60 ZwQueryInformationToken = ZwQueryInformationToken
       1659  672 00050F10 ZwQueryInformationTransaction = NtQueryInformationTransaction
       1660  673 00050F20 ZwQueryInformationTransactionManager = NtQueryInformationTransactionManager
       1661  674 00050F30 ZwQueryInformationWorkerFactory = NtQueryInformationWorkerFactory
       1662  675 00050F40 ZwQueryInstallUILanguage = NtQueryInstallUILanguage
       1663  676 00050F50 ZwQueryIntervalProfile = NtQueryIntervalProfile
       1664  677 00050F60 ZwQueryIoCompletion = ZwQueryIoCompletion
       1665  678 0004FEB0 ZwQueryKey = ZwQueryKey
       1666  679 00050F70 ZwQueryLicenseValue = ZwQueryLicenseValue
       1667  67A 00050F80 ZwQueryMultipleValueKey = ZwQueryMultipleValueKey
       1668  67B 00050F90 ZwQueryMutant = NtQueryMutant
       1669  67C 0004FE50 ZwQueryObject = NtQueryObject
       1670  67D 00050FA0 ZwQueryOpenSubKeys = NtQueryOpenSubKeys
       1671  67E 00050FB0 ZwQueryOpenSubKeysEx = ZwQueryOpenSubKeysEx
       1672  67F 00050060 ZwQueryPerformanceCounter = ZwQueryPerformanceCounter
       1673  680 00050FC0 ZwQueryPortInformationProcess = NtQueryPortInformationProcess
       1674  681 00050FD0 ZwQueryQuotaInformationFile = ZwQueryQuotaInformationFile
       1675  682 00050260 ZwQuerySection = ZwQuerySection
       1676  683 00050FE0 ZwQuerySecurityAttributesToken = ZwQuerySecurityAttributesToken
       1677  684 00050FF0 ZwQuerySecurityObject = NtQuerySecurityObject
       1678  685 00051000 ZwQuerySemaphore = ZwQuerySemaphore
       1679  686 00051010 ZwQuerySymbolicLinkObject = ZwQuerySymbolicLinkObject
       1680  687 00051020 ZwQuerySystemEnvironmentValue = NtQuerySystemEnvironmentValue
       1681  688 00051030 ZwQuerySystemEnvironmentValueEx = NtQuerySystemEnvironmentValueEx
       1682  689 000500B0 ZwQuerySystemInformation = ZwQuerySystemInformation
       1683  68A 00051040 ZwQuerySystemInformationEx = ZwQuerySystemInformationEx
       1684  68B 000502F0 ZwQuerySystemTime = NtQuerySystemTime
       1685  68C 000500D0 ZwQueryTimer = ZwQueryTimer
       1686  68D 00051050 ZwQueryTimerResolution = ZwQueryTimerResolution
       1687  68E 0004FEC0 ZwQueryValueKey = ZwQueryValueKey
       1688  68F 0004FF80 ZwQueryVirtualMemory = ZwQueryVirtualMemory
       1689  690 000501E0 ZwQueryVolumeInformationFile = ZwQueryVolumeInformationFile
       1690  691 000501A0 ZwQueueApcThread = ZwQueueApcThread
       1691  692 00051060 ZwQueueApcThreadEx = ZwQueueApcThreadEx
       1692  693 00051070 ZwRaiseException = ZwRaiseException
       1693  694 00051080 ZwRaiseHardError = ZwRaiseHardError
       1694  695 0004FDB0 ZwReadFile = NtReadFile
       1695  696 00050030 ZwReadFileScatter = NtReadFileScatter
       1696  697 00051090 ZwReadOnlyEnlistment = ZwReadOnlyEnlistment
       1697  698 00050290 ZwReadRequestData = ZwReadRequestData
       1698  699 00050140 ZwReadVirtualMemory = NtReadVirtualMemory
       1699  69A 000510A0 ZwRecoverEnlistment = NtRecoverEnlistment
       1700  69B 000510B0 ZwRecoverResourceManager = NtRecoverResourceManager
       1701  69C 000510C0 ZwRecoverTransactionManager = ZwRecoverTransactionManager
       1702  69D 000510D0 ZwRegisterProtocolAddressInformation = NtRegisterProtocolAddressInformation
       1703  69E 000510E0 ZwRegisterThreadTerminatePort = NtRegisterThreadTerminatePort
       1704  69F 000510F0 ZwReleaseKeyedEvent = ZwReleaseKeyedEvent
       1705  6A0 0004FF50 ZwReleaseMutant = ZwReleaseMutant
       1706  6A1 0004FDF0 ZwReleaseSemaphore = ZwReleaseSemaphore
       1707  6A2 00051100 ZwReleaseWorkerFactoryWorker = ZwReleaseWorkerFactoryWorker
       1708  6A3 0004FDE0 ZwRemoveIoCompletion = NtRemoveIoCompletion
       1709  6A4 00051110 ZwRemoveIoCompletionEx = NtRemoveIoCompletionEx
       1710  6A5 00051120 ZwRemoveProcessDebug = NtRemoveProcessDebug
       1711  6A6 00051130 ZwRenameKey = ZwRenameKey
       1712  6A7 00051140 ZwRenameTransactionManager = NtRenameTransactionManager
       1713  6A8 00051150 ZwReplaceKey = NtReplaceKey
       1714  6A9 00051160 ZwReplacePartitionUnit = NtReplacePartitionUnit
       1715  6AA 0004FE10 ZwReplyPort = ZwReplyPort
       1716  6AB 0004FE00 ZwReplyWaitReceivePort = ZwReplyWaitReceivePort
       1717  6AC 00050000 ZwReplyWaitReceivePortEx = ZwReplyWaitReceivePortEx
       1718  6AD 00051170 ZwReplyWaitReplyPort = ZwReplyWaitReplyPort
       1719  6AE 00051180 ZwRequestPort = ZwRequestPort
       1720  6AF 0004FF70 ZwRequestWaitReplyPort = NtRequestWaitReplyPort
       1721  6B0 00051190 ZwResetEvent = ZwResetEvent
       1722  6B1 000511A0 ZwResetWriteWatch = ZwResetWriteWatch
       1723  6B2 000511B0 ZwRestoreKey = NtRestoreKey
       1724  6B3 000511C0 ZwResumeProcess = ZwResumeProcess
       1725  6B4 00050270 ZwResumeThread = NtResumeThread
       1726  6B5 000511D0 ZwRollbackComplete = NtRollbackComplete
       1727  6B6 000511E0 ZwRollbackEnlistment = ZwRollbackEnlistment
       1728  6B7 000511F0 ZwRollbackTransaction = ZwRollbackTransaction
       1729  6B8 00051200 ZwRollforwardTransactionManager = NtRollforwardTransactionManager
       1730  6B9 00051210 ZwSaveKey = ZwSaveKey
       1731  6BA 00051220 ZwSaveKeyEx = ZwSaveKeyEx
       1732  6BB 00051230 ZwSaveMergedKeys = ZwSaveMergedKeys
       1733  6BC 00051240 ZwSecureConnectPort = ZwSecureConnectPort
       1734  6BD 00051250 ZwSerializeBoot = ZwSerializeBoot
       1735  6BE 00051260 ZwSetBootEntryOrder = NtSetBootEntryOrder
       1736  6BF 00051270 ZwSetBootOptions = ZwSetBootOptions
       1737  6C0 00051280 ZwSetContextThread = ZwSetContextThread
       1738  6C1 00051290 ZwSetDebugFilterState = NtSetDebugFilterState
       1739  6C2 000512A0 ZwSetDefaultHardErrorPort = ZwSetDefaultHardErrorPort
       1740  6C3 000512B0 ZwSetDefaultLocale = NtSetDefaultLocale
       1741  6C4 000512C0 ZwSetDefaultUILanguage = NtSetDefaultUILanguage
       1742  6C5 000512D0 ZwSetDriverEntryOrder = ZwSetDriverEntryOrder
       1743  6C6 000512E0 ZwSetEaFile = ZwSetEaFile
       1744  6C7 0004FE30 ZwSetEvent = ZwSetEvent
       1745  6C8 00050020 ZwSetEventBoostPriority = ZwSetEventBoostPriority
       1746  6C9 000512F0 ZwSetHighEventPair = NtSetHighEventPair
       1747  6CA 00051300 ZwSetHighWaitLowEventPair = NtSetHighWaitLowEventPair
       1748  6CB 00051310 ZwSetInformationDebugObject = NtSetInformationDebugObject
       1749  6CC 00051320 ZwSetInformationEnlistment = NtSetInformationEnlistment
       1750  6CD 0004FFC0 ZwSetInformationFile = NtSetInformationFile
       1751  6CE 00051330 ZwSetInformationJobObject = NtSetInformationJobObject
       1752  6CF 00051340 ZwSetInformationKey = NtSetInformationKey
       1753  6D0 00050310 ZwSetInformationObject = NtSetInformationObject
       1754  6D1 0004FF10 ZwSetInformationProcess = NtSetInformationProcess
       1755  6D2 00051350 ZwSetInformationResourceManager = ZwSetInformationResourceManager
       1756  6D3 0004FE20 ZwSetInformationThread = ZwSetInformationThread
       1757  6D4 00051360 ZwSetInformationToken = ZwSetInformationToken
       1758  6D5 00051370 ZwSetInformationTransaction = ZwSetInformationTransaction
       1759  6D6 00051380 ZwSetInformationTransactionManager = NtSetInformationTransactionManager
       1760  6D7 00051390 ZwSetInformationWorkerFactory = NtSetInformationWorkerFactory
       1761  6D8 000513A0 ZwSetIntervalProfile = NtSetIntervalProfile
       1762  6D9 000513B0 ZwSetIoCompletion = ZwSetIoCompletion
       1763  6DA 000513C0 ZwSetIoCompletionEx = NtSetIoCompletionEx
       1764  6DB 000513D0 ZwSetLdtEntries = ZwSetLdtEntries
       1765  6DC 000513E0 ZwSetLowEventPair = ZwSetLowEventPair
       1766  6DD 000513F0 ZwSetLowWaitHighEventPair = ZwSetLowWaitHighEventPair
       1767  6DE 00051400 ZwSetQuotaInformationFile = NtSetQuotaInformationFile
       1768  6DF 00051410 ZwSetSecurityObject = ZwSetSecurityObject
       1769  6E0 00051420 ZwSetSystemEnvironmentValue = ZwSetSystemEnvironmentValue
       1770  6E1 00051430 ZwSetSystemEnvironmentValueEx = ZwSetSystemEnvironmentValueEx
       1771  6E2 00051440 ZwSetSystemInformation = NtSetSystemInformation
       1772  6E3 00051450 ZwSetSystemPowerState = ZwSetSystemPowerState
       1773  6E4 00051460 ZwSetSystemTime = NtSetSystemTime
       1774  6E5 00051470 ZwSetThreadExecutionState = ZwSetThreadExecutionState
       1775  6E6 00050370 ZwSetTimer = ZwSetTimer
       1776  6E7 00051480 ZwSetTimerEx = NtSetTimerEx
       1777  6E8 00051490 ZwSetTimerResolution = NtSetTimerResolution
       1778  6E9 000514A0 ZwSetUuidSeed = NtSetUuidSeed
       1779  6EA 00050350 ZwSetValueKey = ZwSetValueKey
       1780  6EB 000514B0 ZwSetVolumeInformationFile = ZwSetVolumeInformationFile
       1781  6EC 000514C0 ZwShutdownSystem = ZwShutdownSystem
       1782  6ED 000514D0 ZwShutdownWorkerFactory = ZwShutdownWorkerFactory
       1783  6EE 000514E0 ZwSignalAndWaitForSingleObject = ZwSignalAndWaitForSingleObject
       1784  6EF 000514F0 ZwSinglePhaseReject = NtSinglePhaseReject
       1785  6F0 00051500 ZwStartProfile = ZwStartProfile
       1786  6F1 00051510 ZwStopProfile = ZwStopProfile
       1787  6F2 00051520 ZwSuspendProcess = NtSuspendProcess
       1788  6F3 00051530 ZwSuspendThread = NtSuspendThread
       1789  6F4 00051540 ZwSystemDebugControl = ZwSystemDebugControl
       1790  6F5 00051550 ZwTerminateJobObject = ZwTerminateJobObject
       1791  6F6 00050010 ZwTerminateProcess = NtTerminateProcess
       1792  6F7 00050280 ZwTerminateThread = NtTerminateThread
       1793  6F8 00051560 ZwTestAlert = NtTestAlert
       1794  6F9 00051570 ZwThawRegistry = ZwThawRegistry
       1795  6FA 00051580 ZwThawTransactions = NtThawTransactions
       1796  6FB 00051590 ZwTraceControl = ZwTraceControl
       1797  6FC 00050330 ZwTraceEvent = ZwTraceEvent
       1798  6FD 000515A0 ZwTranslateFilePath = ZwTranslateFilePath
       1799  6FE 000515B0 ZwUmsThreadYield = ZwUmsThreadYield
       1800  6FF 000515C0 ZwUnloadDriver = ZwUnloadDriver
       1801  700 000515D0 ZwUnloadKey = ZwUnloadKey
       1802  701 000515E0 ZwUnloadKey2 = NtUnloadKey2
       1803  702 000515F0 ZwUnloadKeyEx = ZwUnloadKeyEx
       1804  703 00051600 ZwUnlockFile = NtUnlockFile
       1805  704 00051610 ZwUnlockVirtualMemory = NtUnlockVirtualMemory
       1806  705 0004FFF0 ZwUnmapViewOfSection = ZwUnmapViewOfSection
       1807  706 00051620 ZwVdmControl = ZwVdmControl
       1808  707 00051630 ZwWaitForDebugEvent = ZwWaitForDebugEvent
       1809  708 00051640 ZwWaitForKeyedEvent = ZwWaitForKeyedEvent
       1810  709 00050300 ZwWaitForMultipleObjects = NtWaitForMultipleObjects
       1811  70A 0004FEF0 ZwWaitForMultipleObjects32 = NtWaitForMultipleObjects32
